Index;Year;Rank_Order;LocID;Location;Notes;ISO3_Code;ISO2_Code;City_Code;City_Name;Capital;PWCent_Latitude;PWCent_Longitude;Population;Pop_plausibility;Land_area_km2;Built-up_area_km2
1217;2035;17;586;Pakistan;;PAK;PK;8021;Lahore;0;31,53;74,29;17.350;Moderate;1064;335
1218;2035;18;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,01;28,99;15.712;Moderate;1294;374
1219;2035;19;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,83;106,70;15.608;High;1674;474
1220;2035;20;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;14.916;Moderate;1589;384
1221;2035;21;24;Angola;;AGO;AO;939;Luanda;1;-8,89;13,30;14.877;High;1206;394
1222;2035;22;156;China;5;CHN;CN;11478;Shenzhen;0;22,66;114,01;14.496;High;1523;415
1223;2035;23;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;14.324;Moderate;1295;531
1224;2035;24;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,52;14.218;Moderate;2189;788
1225;2035;25;356;India;;IND;IN;9949;Bengaluru;0;13,02;77,56;13.827;Moderate;717;209
1226;2035;26;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,94;13.731;High;2690;742
1227;2035;27;840;United States of America;32;USA;US;1725;Los Angeles;0;33,99;-118,09;13.308;Moderate;3815;1.367
1228;2035;28;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,39;15,33;12.044;Moderate;560;195
1229;2035;29;356;India;;IND;IN;11027;Hajipur;0;25,83;85,54;11.926;High;3576;269
1230;2035;30;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;11.907;High;2205;669
1231;2035;31;170;Colombia;;COL;CO;3883;Bogotá;1;4,65;-74,12;11.740;Moderate;610;214
1232;2035;32;604;Peru;;PER;PE;1987;Lima;1;-12,04;-77,01;11.566;High;1140;376
1233;2035;33;356;India;;IND;IN;10747;Chennai;0;13,04;80,19;11.554;High;1087;274
1234;2035;34;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;11.048;Moderate;1668;497
1235;2035;35;834;United Republic of Tanzania;3;TZA;TZ;3566;Dar es Salaam;1;-6,83;39,21;9.885;High;1057;274
1236;2035;36;458;Malaysia;9;MYS;MY;1629;Kuala Lumpur;1;3,10;101,64;9.559;High;1458;415
1237;2035;37;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;9.551;High;1270;382
1238;2035;38;356;India;;IND;IN;9913;Hyderabad;0;17,42;78,48;9.437;High;905;275
1239;2035;39;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,93;107,63;9.423;Moderate;1072;257
1240;2035;40;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,69;51,35;9.419;High;821;293
1241;2035;41;250;France;26;FRA;FR;2994;Paris;1;48,85;2,36;9.376;High;1381;402
1242;2035;42;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,02;121,46;8.920;Moderate;937;245
1243;2035;43;156;China;5;CHN;CN;11700;Hangzhou;0;30,22;120,29;8.612;Moderate;1823;523
1244;2035;44;231;Ethiopia;;ETH;ET;6353;?d?s ?beba (Addis Ababa);1;9,00;38,75;8.485;Moderate;626;177
1245;2035;45;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,96;8.054;Moderate;668;145
1246;2035;46;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,61;32,51;7.978;High;1093;313
1247;2035;47;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,60;7.962;High;382;131
1248;2035;48;710;South Africa;;ZAF;ZA;3664;Johannesburg;0;-26,22;28,02;7.943;Moderate;1555;474
1249;2035;49;682;Saudi Arabia;;SAU;SA;2961;Ar-Riy?? (Riyadh);1;24,69;46,72;7.916;Moderate;1228;428
1250;2035;50;384;Côte d'Ivoire;;CIV;CI;3439;Abidjan;1;5,36;-4,02;7.835;High;583;193
1251;2035;51;156;China;5;CHN;CN;11632;Suzhou;0;31,31;120,69;7.800;High;1181;306
1252;2035;52;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;7.545;Moderate;556;175
1253;2035;53;356;India;;IND;IN;7233;Surat;0;21,17;72,77;7.499;Low;297;72
1254;2035;54;356;India;;IND;IN;8616;Pune;0;18,53;73,87;7.324;High;628;184
1255;2035;55;400;Jordan;;JOR;JO;850;Amm?n (Amman);1;31,98;35,96;7.218;High;595;181
1256;2035;56;404;Kenya;;KEN;KE;2033;Nairobi;1;-1,26;36,85;7.213;High;764;174
1257;2035;57;152;Chile;;CHL;CL;2380;Santiago;1;-33,50;-70,65;6.925;Moderate;827;273
1258;2035;58;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,29;6.920;High;698;162
1259;2035;59;566;Nigeria;;NGA;NG;7330;Onitsha;0;6,06;6,93;6.903;Moderate;1171;279
1260;2035;60;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;6.867;High;746;237
1261;2035;61;392;Japan;;JPN;JP;5245;Nagoya;0;35,16;136,93;6.830;Moderate;1930;586
1262;2035;62;156;China;5;CHN;CN;11800;Chaozhou;0;23,70;116,24;6.741;High;1276;297
1263;2035;63;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,39;112,68;6.739;High;1296;281
1264;2035;64;356;India;;IND;IN;9587;Kozhikode;0;11,16;75,92;6.738;Moderate;1215;106
1265;2035;65;4;Afghanistan;;AFG;AF;4703;K?bul (Kabul);1;34,53;69,15;6.732;Moderate;456;99
1266;2035;66;156;China;5;CHN;CN;11254;Nanjing;0;32,03;118,78;6.696;High;717;180
1267;2035;67;156;China;5;CHN;CN;8833;Chongqing;0;29,54;106,52;6.681;Moderate;521;121
1268;2035;68;120;Cameroon;;CMR;CM;2324;Yaoundé;1;3,84;11,52;6.491;Moderate;391;112
1269;2035;69;586;Pakistan;;PAK;PK;7724;Faisalabad;0;31,42;73,09;6.340;Moderate;395;109
1270;2035;70;288;Ghana;;GHA;GH;3336;Accra;1;5,61;-0,21;6.309;Low;1176;412
1271;2035;71;800;Uganda;;UGA;UG;1866;Kampala;1;0,32;32,57;6.133;High;939;231
1272;2035;72;784;United Arab Emirates;;ARE;AE;865;Dubai;0;25,23;55,34;5.924;Moderate;969;275
1273;2035;73;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;5.898;High;528;135
1274;2035;74;124;Canada;;CAN;CA;2925;Toronto;0;43,73;-79,48;5.864;High;1420;418
1275;2035;75;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,04;5.820;Moderate;858;231
1276;2035;76;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;5.640;Moderate;651;171
1277;2035;77;466;Mali;;MLI;ML;374;Bamako;1;12,62;-7,98;5.634;High;641;187
1278;2035;78;586;Pakistan;;PAK;PK;7017;Isl?m?b?d;1;33,61;73,06;5.634;High;606;183
1279;2035;79;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,93;5.624;Moderate;1457;303
1280;2035;80;356;India;;IND;IN;9765;Kochi;0;9,94;76,33;5.607;High;1408;232
1281;2035;81;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;5.562;Moderate;486;108
1282;2035;82;706;Somalia;;SOM;SO;3197;Muqdisho (Mogadishu);1;2,06;45,33;5.544;Low;245;75
1283;2035;83;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,38;91,81;5.501;Moderate;596;89
1284;2035;84;156;China;5;CHN;CN;10098;Shenyang;0;41,80;123,39;5.482;High;474;161
1285;2035;85;566;Nigeria;;NGA;NG;8435;Kano;0;11,98;8,51;5.451;High;481;159
1286;2035;86;818;Egypt;;EGY;EG;7397;Luxor;0;25,69;32,64;5.450;Low;400;52
1287;2035;87;760;Syrian Arab Republic;;SYR;SY;1404;Dimashq (Damascus);1;33,50;36,31;5.439;Moderate;477;121
1288;2035;88;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;5.393;High;546;140
1289;2035;89;710;South Africa;;ZAF;ZA;413;Cape Town;1;-33,98;18,60;5.224;High;757;228
1290;2035;90;702;Singapore;;SGP;SG;165;Singapore;1;1,35;103,84;5.198;Low;385;142
1291;2035;91;120;Cameroon;;CMR;CM;813;Douala;0;4,05;9,74;5.081;High;340;107
1292;2035;92;156;China;5;CHN;CN;8371;Xi'an;0;34,26;108,95;5.064;High;607;199
1293;2035;93;566;Nigeria;;NGA;NG;7369;Owerri;0;5,70;7,04;5.040;Moderate;1391;261
1294;2035;94;704;Viet Nam;;VNM;VN;1975;Hà N?i (Hanoi);1;21,01;105,84;5.024;Moderate;870;183
1295;2035;95;214;Dominican Republic;;DOM;DO;1455;Santo Domingo;1;18,49;-69,92;4.939;High;576;153
1296;2035;96;682;Saudi Arabia;;SAU;SA;1086;Jeddah;0;21,52;39,22;4.921;Moderate;763;208
1297;2035;97;288;Ghana;;GHA;GH;1468;Kumasi;0;6,69;-1,61;4.842;Moderate;513;170
1298;2035;98;450;Madagascar;;MDG;MG;1961;Antananarivo;1;-18,86;47,53;4.807;Moderate;577;95
1299;2035;99;156;China;5;CHN;CN;10990;Hefei;0;31,85;117,27;4.787;High;494;146
1300;2035;100;156;China;5;CHN;CN;9574;Zhengzhou;0;34,77;113,66;4.756;High;577;159
1301;2040;1;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,82;49.019;Moderate;5570;1.683
1302;2040;2;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,65;90,63;47.361;Moderate;8773;822
1303;2040;3;156;China;5;CHN;CN;11738;Shanghai;0;31,21;121,44;33.759;High;3451;1.087
1304;2040;4;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;32.934;High;2223;703
1305;2040;5;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,66;31.885;High;5093;1.625
1306;2040;6;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,07;31,25;30.180;Moderate;2045;572
1307;2040;7;156;China;5;CHN;CN;11306;Guangzhou;0;23,01;113,42;29.264;High;4777;1.465
1308;2040;8;586;Pakistan;;PAK;PK;2578;Karachi;0;24,90;67,07;28.219;Moderate;1019;322
1309;2040;9;608;Philippines;;PHL;PH;2369;Manila;1;14,58;121,02;26.668;High;2611;678
1310;2040;10;356;India;;IND;IN;11821;Kolkata;0;22,57;88,35;23.645;Moderate;2565;463
1311;2040;11;356;India;;IND;IN;7945;Mumbai;0;19,13;72,89;22.373;Moderate;822;205
1312;2040;12;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,49;126,95;22.289;Moderate;2261;640
1313;2040;13;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;20.037;High;2823;823
1314;2040;14;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;18.787;High;2070;782
1315;2040;15;586;Pakistan;;PAK;PK;8021;Lahore;0;31,53;74,28;18.485;Moderate;1139;373
1316;2040;16;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,38;18.070;High;1948;609
1317;2040;17;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,45;-99,10;17.882;High;2115;700
1318;2040;18;24;Angola;;AGO;AO;939;Luanda;1;-8,89;13,30;16.807;High;1301;438
1319;2040;19;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,83;106,70;16.247;High;1712;509
1320;2040;20;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,01;28,99;15.974;Moderate;1299;403
1321;2040;21;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;15.121;Moderate;1605;405
1322;2040;22;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;15.022;Moderate;1310;568
1323;2040;23;156;China;5;CHN;CN;11478;Shenzhen;0;22,66;114,01;14.683;High;1554;444
1324;2040;24;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,52;14.268;Moderate;2200;818
1325;2040;25;356;India;;IND;IN;9949;Bengaluru;0;13,02;77,56;14.039;Moderate;758;226
1326;2040;26;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,94;13.590;High;2679;755
1327;2040;27;840;United States of America;32;USA;US;1725;Los Angeles;0;33,99;-118,09;13.511;Moderate;3856;1.403
1328;2040;28;356;India;;IND;IN;11027;Hajipur;0;25,83;85,54;12.622;High;3679;315
1329;2040;29;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,39;15,33;12.540;Moderate;570;205
1330;2040;30;170;Colombia;;COL;CO;3883;Bogotá;1;4,65;-74,12;12.075;Moderate;661;234
1331;2040;31;604;Peru;;PER;PE;1987;Lima;1;-12,04;-77,00;11.929;High;1207;410
1332;2040;32;356;India;;IND;IN;10747;Chennai;0;13,04;80,19;11.644;High;1089;291
1333;2040;33;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;11.402;High;2202;669
1334;2040;34;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;11.388;Moderate;1729;530
1335;2040;35;834;United Republic of Tanzania;3;TZA;TZ;3566;Dar es Salaam;1;-6,83;39,21;10.977;High;1103;303
1336;2040;36;458;Malaysia;9;MYS;MY;1629;Kuala Lumpur;1;3,10;101,64;9.984;High;1471;441
1337;2040;37;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,93;107,63;9.604;Moderate;1101;282
1338;2040;38;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;9.510;High;1270;398
1339;2040;39;356;India;;IND;IN;9913;Hyderabad;0;17,42;78,48;9.496;High;911;291
1340;2040;40;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,69;51,35;9.478;High;835;309
1341;2040;41;250;France;26;FRA;FR;2994;Paris;1;48,85;2,36;9.371;High;1382;408
1342;2040;42;231;Ethiopia;;ETH;ET;6353;?d?s ?beba (Addis Ababa);1;9,00;38,75;9.299;Moderate;656;198
1343;2040;43;156;China;5;CHN;CN;11700;Hangzhou;0;30,22;120,29;9.062;Moderate;1911;579
1344;2040;44;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,02;121,46;8.734;Moderate;933;252
1345;2040;45;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,61;32,51;8.509;High;1145;337
1346;2040;46;384;Côte d'Ivoire;;CIV;CI;3439;Abidjan;1;5,36;-4,02;8.490;High;591;209
1347;2040;47;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,96;8.428;Moderate;711;159
1348;2040;48;682;Saudi Arabia;;SAU;SA;2961;Ar-Riy?? (Riyadh);1;24,69;46,72;8.368;Moderate;1270;450
1349;2040;49;710;South Africa;;ZAF;ZA;3664;Johannesburg;0;-26,22;28,02;8.293;Moderate;1569;499
1350;2040;50;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,60;8.086;High;401;140
1351;2040;51;156;China;5;CHN;CN;11632;Suzhou;0;31,31;120,70;7.834;High;1220;323
1352;2040;52;356;India;;IND;IN;7233;Surat;0;21,17;72,77;7.727;Low;303;77
1353;2040;53;404;Kenya;;KEN;KE;2033;Nairobi;1;-1,26;36,85;7.687;High;806;191
1354;2040;54;400;Jordan;;JOR;JO;850;Amm?n (Amman);1;31,98;35,96;7.666;High;638;200
1355;2040;55;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;7.645;High;581;187
1356;2040;56;566;Nigeria;;NGA;NG;7330;Onitsha;0;6,06;6,93;7.539;High;1211;314
1357;2040;57;356;India;;IND;IN;8616;Pune;0;18,53;73,87;7.539;High;663;205
1358;2040;58;120;Cameroon;;CMR;CM;2324;Yaoundé;1;3,84;11,52;7.257;Moderate;452;129
1359;2040;59;4;Afghanistan;;AFG;AF;4703;K?bul (Kabul);1;34,53;69,15;7.218;Moderate;469;112
1360;2040;60;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;7.079;High;756;251
1361;2040;61;152;Chile;;CHL;CL;2380;Santiago;1;-33,50;-70,66;6.974;Moderate;842;286
1362;2040;62;356;India;;IND;IN;9587;Kozhikode;0;11,16;75,92;6.933;Moderate;1250;119
1363;2040;63;156;China;5;CHN;CN;11800;Chaozhou;0;23,70;116,24;6.830;High;1284;319
1364;2040;64;800;Uganda;;UGA;UG;1866;Kampala;1;0,32;32,57;6.775;High;1012;256
1365;2040;65;586;Pakistan;;PAK;PK;7724;Faisalabad;0;31,42;73,09;6.718;Moderate;410;119
1366;2040;66;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,29;6.688;High;694;161
1367;2040;67;392;Japan;;JPN;JP;5245;Nagoya;0;35,16;136,93;6.660;Moderate;1908;582
1368;2040;68;288;Ghana;;GHA;GH;3336;Accra;1;5,61;-0,21;6.651;Low;1207;440
1369;2040;69;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,39;112,68;6.642;High;1296;291
1370;2040;70;156;China;5;CHN;CN;11254;Nanjing;0;32,03;118,78;6.599;High;712;182
1371;2040;71;156;China;5;CHN;CN;8833;Chongqing;0;29,54;106,52;6.490;Moderate;520;123
1372;2040;72;466;Mali;;MLI;ML;374;Bamako;1;12,62;-7,98;6.371;High;692;209
1373;2040;73;784;United Arab Emirates;;ARE;AE;865;Dubai;0;25,23;55,34;6.217;Moderate;979;290
1374;2040;74;818;Egypt;;EGY;EG;7397;Luxor;0;25,69;32,63;6.141;Low;430;64
1375;2040;75;706;Somalia;;SOM;SO;3197;Muqdisho (Mogadishu);1;2,06;45,33;6.127;Low;259;85
1376;2040;76;586;Pakistan;;PAK;PK;7017;Isl?m?b?d;1;33,61;73,06;6.029;High;645;203
1377;2040;77;124;Canada;;CAN;CA;2925;Toronto;0;43,73;-79,48;5.984;High;1438;431
1378;2040;78;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;5.976;High;531;146
1379;2040;79;760;Syrian Arab Republic;;SYR;SY;1404;Dimashq (Damascus);1;33,50;36,31;5.834;Moderate;517;137
1380;2040;80;566;Nigeria;;NGA;NG;8435;Kano;0;11,98;8,51;5.766;High;539;174
1381;2040;81;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,93;5.727;Moderate;1471;328
1382;2040;82;356;India;;IND;IN;9765;Kochi;0;9,94;76,33;5.719;High;1410;254
1383;2040;83;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,38;91,81;5.676;Moderate;611;99
1384;2040;84;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;5.642;Moderate;652;178
1385;2040;85;566;Nigeria;;NGA;NG;7369;Owerri;0;5,70;7,04;5.635;Moderate;1465;302
1386;2040;86;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,04;5.629;Moderate;845;232
1387;2040;87;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;5.621;Moderate;495;117
1388;2040;88;120;Cameroon;;CMR;CM;813;Douala;0;4,05;9,74;5.560;High;345;115
1389;2040;89;710;South Africa;;ZAF;ZA;413;Cape Town;1;-33,98;18,60;5.558;High;785;246
1390;2040;90;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;5.535;High;567;152
1391;2040;91;156;China;5;CHN;CN;10098;Shenyang;0;41,80;123,39;5.350;High;466;158
1392;2040;92;50;Bangladesh;;BGD;BD;6158;Savar;0;23,94;90,23;5.272;High;1022;152
1393;2040;93;894;Zambia;;ZMB;ZM;1498;Lusaka;1;-15,40;28,29;5.260;High;522;161
1394;2040;94;682;Saudi Arabia;;SAU;SA;1086;Jeddah;0;21,52;39,22;5.243;Moderate;802;228
1395;2040;95;702;Singapore;;SGP;SG;165;Singapore;1;1,35;103,84;5.225;Low;385;155
1396;2040;96;450;Madagascar;;MDG;MG;1961;Antananarivo;1;-18,86;47,53;5.215;Moderate;604;107
1397;2040;97;288;Ghana;;GHA;GH;1468;Kumasi;0;6,69;-1,61;5.080;Moderate;540;184
1398;2040;98;887;Yemen;;YEM;YE;4328;?an'?' (Sana'a);1;15,36;44,20;5.070;Moderate;292;87
1399;2040;99;214;Dominican Republic;;DOM;DO;1455;Santo Domingo;1;18,49;-69,92;5.061;High;587;163
1400;2040;100;840;United States of America;32;USA;US;6237;Houston;0;29,77;-95,45;4.967;Moderate;1783;452
1401;2045;1;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,82;50.612;Moderate;5738;1.845
1402;2045;2;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,65;90,63;49.830;Moderate;8996;960
1403;2045;3;156;China;5;CHN;CN;11738;Shanghai;0;31,21;121,44;34.448;High;3463;1.146
1404;2045;4;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;33.526;High;2259;745
1405;2045;5;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,07;31,25;31.365;Moderate;2072;623
1406;2045;6;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,66;31.270;High;5076;1.634
1407;2045;7;586;Pakistan;;PAK;PK;2578;Karachi;0;24,90;67,07;30.415;Moderate;1070;359
1408;2045;8;156;China;5;CHN;CN;11306;Guangzhou;0;23,01;113,42;29.344;High;4802;1.539
1409;2045;9;608;Philippines;;PHL;PH;2369;Manila;1;14,58;121,02;27.008;High;2641;732
1410;2045;10;356;India;;IND;IN;11821;Kolkata;0;22,57;88,35;23.787;High;2576;498
1411;2045;11;356;India;;IND;IN;7945;Mumbai;0;19,13;72,89;22.797;Moderate;840;219
1412;2045;12;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,49;126,95;21.845;Moderate;2261;652
1413;2045;13;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;20.314;High;2880;859
1414;2045;14;586;Pakistan;;PAK;PK;8021;Lahore;0;31,54;74,28;19.473;Moderate;1205;411
1415;2045;15;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;18.559;High;2070;796
1416;2045;16;24;Angola;;AGO;AO;939;Luanda;1;-8,90;13,31;18.524;High;1354;480
1417;2045;17;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,38;18.100;High;1948;623
1418;2045;18;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,45;-99,10;17.835;High;2115;711
1419;2045;19;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,83;106,70;16.795;High;1754;543
1420;2045;20;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,01;28,99;16.204;Moderate;1334;439
1421;2045;21;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;15.620;Moderate;1361;606
1422;2045;22;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;15.310;Moderate;1617;424
1423;2045;23;156;China;5;CHN;CN;11478;Shenzhen;0;22,66;114,01;14.720;High;1554;465
1424;2045;24;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,52;14.289;Moderate;2207;842
1425;2045;25;356;India;;IND;IN;9949;Bengaluru;0;13,02;77,56;14.189;Moderate;766;238
1426;2045;26;840;United States of America;32;USA;US;1725;Los Angeles;0;33,98;-118,08;13.744;Moderate;3936;1.445
1427;2045;27;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,94;13.451;High;2678;766
1428;2045;28;356;India;;IND;IN;11027;Hajipur;0;25,83;85,54;13.217;High;3763;369
1429;2045;29;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,39;15,33;12.838;Moderate;580;214
1430;2045;30;170;Colombia;;COL;CO;3883;Bogotá;1;4,65;-74,12;12.322;Moderate;688;250
1431;2045;31;604;Peru;;PER;PE;1987;Lima;1;-12,04;-77,00;12.183;High;1223;432
1432;2045;32;834;United Republic of Tanzania;3;TZA;TZ;3566;Dar es Salaam;1;-6,83;39,21;12.038;High;1192;341
1433;2045;33;356;India;;IND;IN;10747;Chennai;0;13,04;80,19;11.744;High;1103;309
1434;2045;34;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;11.670;Moderate;1764;559
1435;2045;35;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;10.917;High;2183;666
1436;2045;36;458;Malaysia;9;MYS;MY;1629;Kuala Lumpur;1;3,10;101,64;10.339;High;1475;463
1437;2045;37;231;Ethiopia;;ETH;ET;6353;?d?s ?beba (Addis Ababa);1;9,00;38,75;10.048;Moderate;718;223
1438;2045;38;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,93;107,63;9.718;Moderate;1125;306
1439;2045;39;356;India;;IND;IN;9913;Hyderabad;0;17,42;78,48;9.551;High;916;305
1440;2045;40;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,69;51,35;9.519;High;839;323
1441;2045;41;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;9.435;High;1271;408
1442;2045;42;250;France;26;FRA;FR;2994;Paris;1;48,85;2,36;9.364;High;1382;413
1443;2045;43;156;China;5;CHN;CN;11700;Hangzhou;0;30,22;120,29;9.340;Moderate;1972;624
1444;2045;44;384;Côte d'Ivoire;;CIV;CI;3439;Abidjan;1;5,36;-4,02;9.126;High;628;229
1445;2045;45;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,61;32,51;8.953;High;1198;359
1446;2045;46;682;Saudi Arabia;;SAU;SA;2961;Ar-Riy?? (Riyadh);1;24,69;46,73;8.750;Moderate;1293;468
1447;2045;47;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,96;8.723;Moderate;722;171
1448;2045;48;710;South Africa;;ZAF;ZA;3664;Johannesburg;0;-26,22;28,02;8.619;Moderate;1604;525
1449;2045;49;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,02;121,46;8.482;Moderate;931;254
1450;2045;50;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,60;8.185;High;406;146
1451;2045;51;566;Nigeria;;NGA;NG;7330;Onitsha;0;6,06;6,93;8.166;High;1288;353
1452;2045;52;404;Kenya;;KEN;KE;2033;Nairobi;1;-1,26;36,84;8.087;High;841;208
1453;2045;53;400;Jordan;;JOR;JO;850;Amm?n (Amman);1;31,98;35,96;8.066;High;686;220
1454;2045;54;120;Cameroon;;CMR;CM;2324;Yaoundé;1;3,84;11,52;7.955;Moderate;495;144
1455;2045;55;356;India;;IND;IN;7233;Surat;0;21,17;72,76;7.913;Low;308;82
1456;2045;56;156;China;5;CHN;CN;11632;Suzhou;0;31,31;120,70;7.772;High;1229;329
1457;2045;57;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;7.687;High;597;195
1458;2045;58;356;India;;IND;IN;8616;Pune;0;18,53;73,87;7.660;High;664;218
1459;2045;59;4;Afghanistan;;AFG;AF;4703;K?bul (Kabul);1;34,53;69,15;7.595;Moderate;481;125
1460;2045;60;800;Uganda;;UGA;UG;1866;Kampala;1;0,32;32,57;7.370;High;1113;286
1461;2045;61;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;7.312;High;813;270
1462;2045;62;356;India;;IND;IN;9587;Kozhikode;0;11,16;75,92;7.039;Moderate;1250;132
1463;2045;63;586;Pakistan;;PAK;PK;7724;Faisalabad;0;31,42;73,09;7.034;Moderate;426;129
1464;2045;64;466;Mali;;MLI;ML;374;Bamako;1;12,62;-7,98;7.001;High;736;229
1465;2045;65;288;Ghana;;GHA;GH;3336;Accra;1;5,61;-0,21;6.978;Low;1253;471
